"['黄陂', '盘龙城']",万润橄榄城,63,12900,"['1室1厅1卫', '高楼层 (共16层)', '48.84㎡', '平层', '板楼', '东南', '钢混结构', '精装', '三梯十三户', '有']"
"['武昌', '沙湖']",兴华嘉天下,324.8,24838,"['3室2厅2卫', '低楼层 (共17层)', '130.77㎡', '平层', '102㎡', '板塔结合', '东南', '钢混结构', '精装', '两梯三户', '有']"
"['江岸', '台北香港路']",澳门银座,78,18846,"['1室0厅1卫', '中楼层 (共18层)', '41.39㎡', '平层', '板楼', '东 北', '钢混结构', '其他', '三梯二十一户', '有']"
"['江岸', '堤角']",佰昌公馆B区,220,18517,"['3室2厅2卫', '低楼层 (共31层)', '118.81㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '白沙洲']",福星惠誉东澜岸,45,11940,"['1室0厅1卫', '高楼层 (共23层)', '37.69㎡', '平层', '28.12㎡', '塔楼', '北', '钢混结构', '精装', '三梯二十八户', '有']"
"['江夏', '金融港']",水晶郦都,130,17023,"['2室2厅1卫', '中楼层 (共32层)', '76.37㎡', '平层', '板楼', '南', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '杨园']",恒庆花园,192,17740,"['3室2厅1卫', '高楼层 (共18层)', '108.23㎡', '平层', '88.8㎡', '塔楼', '南', '钢混结构', '简装', '两梯四户', '有']"
"['汉阳', '四新']",恒大翡翠华庭,278,19811,"['4室2厅2卫', '中楼层 (共32层)', '140.33㎡', '平层', '板塔结合', '南 北', '钢混结构', '其他', '两梯四户', '有']"
"['洪山', '珞狮南路']",南湖雅园,175,19155,"['2室2厅1卫', '高楼层 (共18层)', '91.36㎡', '平层', '75.71㎡', '塔楼', '南', '钢混结构', '其他', '两梯七户', '有']"
"['东西湖', '金银湖']",沿海国际中心,165,13290,"['3室2厅2卫', '中楼层 (共33层)', '124.16㎡', '平层', '92.83㎡', '板楼', '南 北', '钢混结构', '精装', '两梯三户', '有']"
"['汉阳', '四新']",广电兰亭时代,175,18631,"['3室2厅2卫', '低楼层 (共33层)', '93.93㎡', '平层', '板塔结合', '南', '钢混结构', '其他', '两梯六户', '有']"
